any news from agnes,email/email_query
any news updates from bbc,news/news_query
any one is fine with me.,general/general_dontcare
any one is ok to me.,general/general_dontcare
any one is okay to me.,general/general_dontcare
any one will be good with me.,general/general_dontcare
any one will be ok for me.,general/general_dontcare
any one will be okay to me.,general/general_dontcare
any one would be fine for me.,general/general_dontcare
any one would be fine with me.,general/general_dontcare
any one would be good for me.,general/general_dontcare
any one would be good to me.,general/general_dontcare
any one.,general/general_dontcare
any recent emails from anna,email/email_query
any restaurant in the beautiful,takeaway/takeaway_query
any runs on the west side,recommendation/recommendation_events
any special events on my list,lists/lists_query
any traffic issues today,transport/transport_traffic
any upcoming events,calendar/calendar_query
any update on the topic elections,news/news_query
anyone for tennis,play/play_game
anything else left on the list,lists/lists_query
anything i haven't done yet,calendar/calendar_query
anything interesting going on in the bay area,recommendation/recommendation_events
anything is fine.,general/general_dontcare
anything is ok for me.,general/general_dontcare
anything is ok to me.,general/general_dontcare
anything is ok with me.,general/general_dontcare
anything new on facebook,social/social_query
anything new on insta,social/social_query
anything new on social media,social/social_query
anything unique to do in the city today,recommendation/recommendation_events
anything will be ok with me.,general/general_dontcare
anything will be okay for me.,general/general_dontcare
anything will be okay with me.,general/general_dontcare
anything would be fine with me.,general/general_dontcare
anything would be good.,general/general_dontcare
anything would be okay for me.,general/general_dontcare
anything would be okay with me.,general/general_dontcare
appreciate helping.,general/general_praise
appreciate the answer.,general/general_praise
are my contacts mostly female or male,email/email_querycontact
are the streets congested right now,transport/transport_traffic
are there any accidents on harvard,transport/transport_traffic
are there any accidents on my way to work,transport/transport_traffic
are there any accidents on the four hundred and five,transport/transport_traffic
are there any accidents today,transport/transport_traffic
are there any alarms currently set,alarm/alarm_query
are there any alarms for today,alarm/alarm_query
are there any alarms going off today,alarm/alarm_query
are there any alarms set right now,alarm/alarm_query
are there any alarms set what are they,alarm/alarm_query
are there any alarms set,alarm/alarm_query
are there any alarms,alarm/alarm_query
are there any backups on route eighty today,transport/transport_traffic
are there any concerts this week,recommendation/recommendation_events
are there any construction areas on harvard,transport/transport_traffic
are there any cultural activities happening in new york,recommendation/recommendation_events
are there any delays in traffic today,transport/transport_traffic
are there any detours that i need to know about,transport/transport_traffic
are there any electronics shops around white chapel in london,recommendation/recommendation_locations
are there any emails unread by this person,email/email_query
are there any events coming up,recommendation/recommendation_events
are there any events going on at the library this week,recommendation/recommendation_events
are there any events going on close by,recommendation/recommendation_events
are there any events going on in milan,recommendation/recommendation_events
are there any events happening in town,recommendation/recommendation_events
are there any events happening this weekend,recommendation/recommendation_events
are there any free events on in my area today,recommendation/recommendation_events
are there any fun things to do in seattle this weekend,recommendation/recommendation_events
are there any good movies running in nearby theaters,recommendation/recommendation_movies
are there any good pizza places around here,recommendation/recommendation_locations
are there any grocery stores nearby,recommendation/recommendation_locations
are there any interesting event going on around my location,recommendation/recommendation_events
are there any interesting events around this area,recommendation/recommendation_events
are there any interesting stuff happened today in my twitter,social/social_query
are there any new emails from robert jones,email/email_query
are there any new emails in my inbox john right now,email/email_query
are there any new emails yet,email/email_query
are there any new snapchats,social/social_query
are there any new snaps on snapchat,social/social_query
are there any news regarding our president on facebook today,social/social_query
are there any pharmacy store nearby,recommendation/recommendation_locations
are there any roadblocks,transport/transport_traffic
are there any shopping centers nearby,recommendation/recommendation_locations
are there any takeaways around here,takeaway/takeaway_query
are there any traffic delays,transport/transport_traffic
are there any traffic issues,transport/transport_traffic
are there any traffic restrictions due to the president's visit,transport/transport_traffic
are there any train times for,transport/transport_query
are there any trips to location a provided by the train,transport/transport_query
are there any unread messages in my inbox,email/email_query
are there any updates on facebook,social/social_query
are there any veg restaurants in phoenix,recommendation/recommendation_locations
are there are any delays on my commute,transport/transport_traffic
are there dog shows going on near new york city,recommendation/recommendation_events
are there more than two doctor's appointments in my calendar,calendar/calendar_query
are there trump updates,news/news_query
are there unread emails in gmail,email/email_query
are there ways to go ahead and clear my calendar for the month,calendar/calendar_remove
are you aware this joke,general/general_joke
are you human,general/general_quirky
are you serious.,general/general_negate
